CountryID,CountryName,GDP (current US$)_2015,GDP (current US$)_2016,GDP (current US$)_2017,GDP (current US$)_2018,GDP (current US$)_2019,GDP (current US$)_2020,GDP (current US$)_2021,GDP (current US$)_2022,GDP (current US$)_2023,GDP (current US$)_2024,"Population, total_2015","Population, total_2016","Population, total_2017","Population, total_2018","Population, total_2019","Population, total_2020","Population, total_2021","Population, total_2022","Population, total_2023","Population, total_2024",GDP growth (annual %)_2015,GDP growth (annual %)_2016,GDP growth (annual %)_2017,GDP growth (annual %)_2018,GDP growth (annual %)_2019,GDP growth (annual %)_2020,GDP growth (annual %)_2021,GDP growth (annual %)_2022,GDP growth (annual %)_2023,GDP growth (annual %)_2024,"Inflation, consumer prices (annual %)_2015","Inflation, consumer prices (annual %)_2016","Inflation, consumer prices (annual %)_2017","Inflation, consumer prices (annual %)_2018","Inflation, consumer prices (annual %)_2019","Inflation, consumer prices (annual %)_2020","Inflation, consumer prices (annual %)_2021","Inflation, consumer prices (annual %)_2022","Inflation, consumer prices (annual %)_2023","Inflation, consumer prices (annual %)_2024","Unemployment, total (% of total labor force)_2015","Unemployment, total (% of total labor force)_2016","Unemployment, total (% of total labor force)_2017","Unemployment, total (% of total labor force)_2018","Unemployment, total (% of total labor force)_2019","Unemployment, total (% of total labor force)_2020","Unemployment, total (% of total labor force)_2021","Unemployment, total (% of total labor force)_2022","Unemployment, total (% of total labor force)_2023","Unemployment, total (% of total labor force)_2024","Foreign direct investment, net inflows (BoP, current US$)_2015","Foreign direct investment, net inflows (BoP, current US$)_2016","Foreign direct investment, net inflows (BoP, current US$)_2017","Foreign direct investment, net inflows (BoP, current US$)_2018","Foreign direct investment, net inflows (BoP, current US$)_2019","Foreign direct investment, net inflows (BoP, current US$)_2020","Foreign direct investment, net inflows (BoP, current US$)_2021","Foreign direct investment, net inflows (BoP, current US$)_2022","Foreign direct investment, net inflows (BoP, current US$)_2023","Foreign direct investment, net inflows (BoP, current US$)_2024","Total reserves (includes gold, current US$)_2015","Total reserves (includes gold, current US$)_2016","Total reserves (includes gold, current US$)_2017","Total reserves (includes gold, current US$)_2018","Total reserves (includes gold, current US$)_2019","Total reserves (includes gold, current US$)_2020","Total reserves (includes gold, current US$)_2021","Total reserves (includes gold, current US$)_2022","Total reserves (includes gold, current US$)_2023","Total reserves (includes gold, current US$)_2024"
SMR,San Marino,1419401070.56043,1468343139.74326,1528620346.31168,1655353653.05934,1616232125.12587,1544714493.24409,1855395999.76534,1831700577.08904,,,32897.0,33101.0,33825.0,34522.0,34663.0,34770.0,34252.0,33755.0,33860.0,,2.29150556129265,2.34440586055426,0.258265466328027,1.49390531817373,2.06568514732739,-6.64791081780605,13.8977895076234,7.89844145767604,,,0.145686073241066,0.644075340346552,1.01413313194508,1.16333522293158,0.472651967352852,-0.133368898372915,1.61551411551421,5.32545321311365,5.93190858629403,1.24216507945569,,,,,,,,,,,,,,,,,,,,,378976113.953944,450983493.470616,359153967.380821,338919975.008337,473069834.537933,781674169.94328,954382643.359993,716066334.08873,836088074.053394,
SOM,Somalia,6152149080.00168,6613743089.99932,7621501720.00021,7873440838.36559,8655023960.002,8628393719.99922,9483997404.25227,10202767269.9603,10968517090.0004,,13806963.0,14348740.0,14916629.0,15452487.0,16030971.0,16651191.0,17271431.0,17801897.0,18358615.0,,10.4621884118733,7.03487297368963,14.7357951487888,2.05431485565899,2.82431336541845,-2.75248103927831,3.45822792939802,2.72711429582988,4.21638432609835,,,,,,,,,,,,18.597,18.578,18.523,18.738,18.828,19.413,19.662,19.05,18.941,18.861,303000000.0,330000000.0,369000000.0,408000000.0,447000000.0,534000000.0,601000000.0,636000000.0,676500000.0,,,,,,,,,,,
SRB,Serbia,41297410634.9586,42225495909.5633,45972834713.8077,52787520248.9242,53864693664.5568,55874017668.998,66159884072.5308,66797564758.339,81342660752.3732,,7095383.0,7058322.0,7020858.0,6982604.0,6945235.0,6899126.0,6834326.0,6664449.0,6623183.0,,1.29573851189748,2.97519779211943,2.36339378690924,4.64935035491007,4.75020793899014,-0.950023991851594,7.94905650472278,2.63098644408841,3.84747112784942,,1.39235822000187,1.12231397417769,3.13106248590115,1.95984076293801,1.84922984511086,1.57553290083415,4.08510285335102,11.9815117344703,12.3719043552519,4.6705297488997,17.66,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268,7.39,2343139735.74774,2355214636.94213,2894615965.23761,4071895067.82106,4268709249.60984,3485786682.97845,4600176721.12404,4612248811.51069,4937541972.22336,,11344953319.4664,10748918412.8601,11906315333.2437,12874374086.5037,14994710381.1554,16586724160.6969,18616661464.3849,20679650165.5243,27569406103.6015,26445152929.2429
SSA,Sub-Saharan Africa (excluding high income),1668612318336.04,1521735272179.07,1659172753388.87,1781016674647.24,1834336253943.3,1721810881901.34,1933570427279.37,2073339118621.98,2042436971778.64,,1025157695.0,1052729467.0,1080845804.0,1109900238.0,1139217993.0,1168916989.0,1198912667.0,1229088695.0,1259782580.0,,2.86833581783543,1.24548650021734,2.49986842615439,2.74571340553811,2.6656579087162,-2.00007133500614,4.33003791419443,3.65272179860958,2.79890609439795,,3.47238752883653,5.49410463760061,5.20971705914209,4.27462198610545,2.867588034469,3.84286439841881,4.43905481215002,9.45955253039717,6.69759990789844,,5.85502520009926,5.94167376890049,6.07750640915143,6.10632797505626,6.2679212107601,6.803309525677,6.9876633959167,6.19801853183662,5.88775361694401,5.82352536708496,45130325757.7918,32240048741.5207,27874091072.6569,28241782887.5219,27492069524.3477,24126138893.442,71259871929.4262,37574719023.7392,40390023914.498,,,,,,,,,,,
SSD,South Sudan,11997800760.2242,,,,,,,,,,11107561.0,10830102.0,10259154.0,10122977.0,10423384.0,10698467.0,10865780.0,11021177.0,11483374.0,,-10.7933646271143,,,,,,,,,,52.7663304192142,379.999585624026,187.851630279442,83.5015294921999,87.2413641500033,29.6758435538571,10.5167158294359,-6.68732094212672,2.38280434813759,,12.485,12.955,13.111,12.952,12.709,14.319,14.029,12.545,12.477,,150000.0,-7850000.0,1420000.0,60140000.0,-2210000.0,17500000.0,67500000.0,121500000.0,-6335000.0,,229880518.366327,68159818.6400242,33820210.9558201,36396368.1998606,378281747.007865,183614816.68196,341932479.973586,94914465.1760947,72880855.2161364,
SSF,Sub-Saharan Africa,1670044721688.17,1523303785527.21,1660848124029.88,1782800988574.01,1836204944040.04,1723193433652.91,1935057601074.18,2075397087141.81,2044578421949.78,,1025251114.0,1052824144.0,1080941647.0,1109997000.0,1139315618.0,1169015451.0,1199011925.0,1229208573.0,1259902353.0,,2.87323361203298,1.25481148858775,2.5040987530099,2.74788731025927,2.66854097205147,-2.0102020704477,4.32649868175427,3.66294712725723,2.79926945385927,,3.55075967356746,5.43051966119156,5.19795180719179,4.09297819300637,2.83514555687506,3.48393567493204,4.61874544887136,9.39383877456591,6.34221743124953,,5.85502520009926,5.94167376890049,6.07750640915143,6.10632797505626,6.2679212107601,6.803309525677,6.9876633959167,6.19801853183662,5.88775361694401,5.82352536708496,45236219354.9951,32308395485.4488,28071402316.8029,28546955281.3132,27749155876.1521,24206192374.8478,71371827693.8004,37764546413.0187,40629730208.6999,,,,,,,,,,,
SST,Small states,197793250964.946,205051950301.873,225723317837.563,244622967831.528,247266169547.517,222762059252.071,258942107761.124,287505638394.077,305546743662.392,,18501574.0,18738677.0,19007273.0,19225348.0,19408893.0,19572194.0,19777900.0,20005272.0,20253539.0,,2.73066457286055,3.3974984811926,4.52121471831342,3.68315197106463,3.25788150038622,-6.66300886960755,7.2026232150623,8.00640924430738,4.80110345404002,,0.562405884956054,0.643389055936928,1.63405189110426,2.10970464135017,1.17954334821808,0.356840516820702,2.41075255288779,6.2153247069029,4.81585792589553,,8.57328851446373,8.35743471426821,7.95839164590901,7.68329154788694,7.36778798685857,8.76921579076571,8.32665127077856,7.63719827053478,7.24829729410405,7.1060728150314,35464578507.7928,9976226044.95797,85150110779.8872,160611675528.341,156303477405.848,-35922936321.3533,105971901496.355,46777026913.404,38399057344.1432,,,,,,,,,,,
STP,Sao Tome and Principe,259999643.047388,292267272.196925,322002845.229335,383717327.830508,412976082.620705,471229484.607144,524402455.54816,540809499.189348,678976264.835436,,200291.0,203689.0,206970.0,210187.0,213392.0,217435.0,221961.0,226305.0,230871.0,,1.5397042826735,5.17682468684113,4.11297966281954,4.37812808264972,2.01431672129407,2.62485949543812,1.89929891337832,0.168698492216564,0.372252775001456,,5.24587835022454,5.43051966119156,5.6902961992902,7.86859628873909,7.72024525213248,9.81932791540146,8.13777038378732,18.0056351122841,21.2589138473,,10.594,9.686,8.808,8.714,8.831,9.686,9.6,8.992,9.071,9.17,27924059.1401315,23331087.1205748,34208489.0333144,23698321.4864449,24191799.5128288,47112184.7725813,59000132.7402932,126744195.956601,18442030.0,,72864704.9867351,63203006.4164723,58950229.500284,43683545.117539,47148376.7357912,75287733.6769769,75017386.4624661,64476467.0374442,46247347.8884686,
SUR,Suriname,5126237646.22072,3317421648.09918,3591679430.99988,3996198866.57453,4016040575.08796,2911807496.20227,3107923197.96954,3791603200.0259,3455146280.83975,,581627.0,587757.0,593713.0,599513.0,605768.0,612317.0,617896.0,623164.0,628886.0,,-3.41304268067621,-4.91166050905851,1.56603782534897,4.94827108468886,1.16758977233877,-15.9751917148622,-2.43538583612838,2.40622235601218,2.53956675446825,,6.89390359168238,55.4123879763196,21.9969430173304,,,34.889784309078,59.1196626251977,52.446027276241,51.5873159600861,16.2296159130279,7.22,7.917,7.888,7.693,7.556,8.76,8.491,8.16,7.631,7.325,183665852.69756,231666845.653766,96075554.7414536,130960766.326423,84160363.8257407,1039899.7054992,-132705617.4897,-9305315.36959886,-53096300.2393143,,330244649.262198,381050648.917497,424603963.080103,580780344.590911,647934729.692427,584929135.567322,992256911.851906,1194597643.59574,1346122670.63627,1530494163.61207
SVK,Slovak Republic,89178548717.3324,90347173228.6356,95978130734.9766,106611673364.837,105843498304.094,107732602896.441,120592216208.386,115928615553.286,132908336234.295,,5423801.0,5430798.0,5439232.0,5446771.0,5454147.0,5458827.0,5447247.0,5431752.0,5426740.0,,5.1768795103709,1.94781902582312,2.87473225538896,4.06212036983018,2.27589918160336,-2.5855125291319,5.72698854011892,0.449673875081572,1.37833727209444,,-0.325219777427673,-0.520010196278266,1.31194588223228,2.51403712883812,2.66456133425431,1.93694126694223,3.14960629921268,12.7741463637611,10.5319476645211,2.75760909424272,11.492,9.679,8.142,6.544,5.761,6.719,6.894,6.143,5.84,5.234,1520379416.31372,4768259092.47383,4222907458.38991,2252379829.31736,2279811254.28144,-1141703441.49018,2719672546.63371,4827084865.74814,-327742481.72746,,2892029439.91285,2879889589.86374,3620878540.50759,5229297354.833,7168770088.19532,9343714002.21729,9609533728.63927,10280260081.4338,11288019853.7365,11793061858.1508
SVN,Slovenia,42709468274.8137,44290685824.0682,48153200134.6613,53689067639.9176,53909922735.545,53384760135.1581,61529280461.092,59927702746.2843,69148468417.3208,,2063531.0,2065042.0,2066388.0,2073894.0,2088385.0,2102419.0,2108079.0,2112076.0,2120461.0,,2.39330872436074,3.03441395415184,5.17440453956443,4.37908171612922,3.50525166840163,-4.08499815297814,8.38965032094461,2.69923755687375,2.11259184318999,,-0.525552285820877,-0.054999541670474,1.42910743319306,1.7386086198818,1.63052260754344,-0.05485681576061,1.91706506089259,8.83369886749452,7.44687717385838,1.96562656432512,8.962,8.0,6.564,5.108,4.446,4.971,4.744,4.011,3.652,3.357,1730147099.28225,1446274234.68465,1196228604.6928,1538137615.35452,2151537534.12248,506269486.820006,2219247755.80675,2180392923.46606,1447634542.25339,,856213889.025237,742060176.083081,889788337.683431,933092542.007261,1015426218.95744,1311110695.57558,2266987091.84422,2267946375.45725,2369992496.30557,2566300984.62503
SWE,Sweden,501698263620.663,514218206628.325,536083940228.684,551312498430.164,532169294165.94,545147614972.141,637186904843.636,579895717343.956,584960475767.32,,9799186.0,9923085.0,10057698.0,10175214.0,10278887.0,10353442.0,10415811.0,10486941.0,10536632.0,,4.41014067579341,2.34974080432539,1.82515601494717,1.90296458840773,2.54964785253048,-2.00533750353763,5.9375085730744,1.45928850757269,-0.310670184725893,,-0.0467847449832812,0.984269244577992,1.79449904665589,1.95353530127028,1.78415097403835,0.497367318853572,2.16319736447153,8.36929098869189,8.54862489748902,2.83581658224034,7.432,6.99,6.718,6.365,6.833,8.291,8.722,7.392,7.611,8.528,9777569491.28413,15470455705.9977,24305209924.7369,-714153381.400275,15882460441.2862,18517762637.6113,57981119709.6784,53953062150.4294,18016399579.3573,,58098544752.6552,59361642625.4786,62191481193.5854,60566144400.5195,55509629819.8897,58260344659.2008,62053165556.5423,64288785008.4922,60862760991.0537,52023373806.7168
SWZ,Eswatini,3878174403.5524,3705918654.13708,4437538381.32249,4659474399.74018,4594818143.27624,4105756862.55271,4737671576.32851,4695372785.0814,4442875788.08505,,1142813.0,1149507.0,1158195.0,1168929.0,1179874.0,1192729.0,1206593.0,1218917.0,1230506.0,,1.35489493183989,3.5289979506086,2.46505860491378,0.769171433736886,4.96212142479391,-2.88706296038356,3.39933858133693,-0.0676192583464115,5.01490471257054,,4.95124493704919,7.8472745908568,6.22137528933118,4.81506167461513,2.59801620311077,,,,,,23.285,22.718,24.523,26.369,28.138,32.944,34.153,35.359,35.086,34.4,31498094.370293,26852077.6519874,-57647593.3929901,31130826.6571528,127970921.965401,38787632.6722704,112865288.26855,13350248.303289,28132551.483073,,547997264.064542,564314115.627588,563119751.253451,440685903.013845,440314152.603377,545564174.123745,572281510.898637,452351748.185594,479261051.167947,
SXM,Sint Maarten (Dutch part),1417888715.0838,1427017206.70391,1353212122.90503,1259200446.92737,1407880446.92737,1236428100.55866,1353071061.45251,1537088715.0838,1627776949.27374,,37471.0,38249.0,38996.0,39712.0,40385.0,41008.0,41571.0,42139.0,42749.0,,0.105813149997005,0.96775836306881,-7.53521399882428,-6.85698299227944,10.9650009352392,-13.3167887221567,4.57759677933345,9.80000111145777,3.8,,0.330027165141066,0.111682655737579,2.19201010962985,,,,,,,,,,,,,,,,,,27770949.7206704,41553072.6256983,64248297.0446927,-47915083.4748603,73868338.1005587,22167460.0446927,26815119.6089385,17081418.575419,45267218.4134078,,,,,,,,,,,
SYC,Seychelles,1432403352.12944,1568513348.14463,1675370641.01416,1784313926.76807,1868690096.73454,1382551751.56908,1487173794.80528,2057968519.83091,2141450171.13932,,93419.0,94677.0,95843.0,96762.0,97625.0,98462.0,99258.0,119878.0,119773.0,,8.9140088750469,12.1175272453913,6.95416218794271,4.93947272254312,5.5142920737342,-11.7398608281732,0.552281631207279,14.9768513322959,3.16171435490999,,4.04194410725617,-1.01548191697626,2.85679575568437,3.70291839111568,1.80709400809982,1.20266463987123,9.76909936973542,2.6260363285129,-1.03530088431952,0.311726050919668,,,,,,,,,,,105893597.203315,68346743.9281734,197311244.14602,305172393.791333,257086351.804392,80053481.4058233,111955764.374216,189827389.279516,239706294.201897,,536145674.407411,523503786.87859,545203276.387118,549521831.728019,580545515.11504,559681941.832234,702584737.676732,638960849.807493,682793969.314271,773677575.743445
SYR,Syrian Arab Republic,16466863117.0009,12597854877.4254,16369843352.3453,21497782867.6426,22583045060.0821,12047752036.091,14353205678.4991,23622827079.5047,,,19424618.0,19193834.0,19224668.0,19577845.0,20353534.0,21049429.0,21628839.0,22462173.0,23594623.0,,-4.179791613232,-6.4055907393619,-0.723281777470547,1.39317607830837,1.22070522070523,-0.697154504235129,1.85421590064124,0.732781301861365,,,38.4611429599733,47.7051615298923,18.0752696281771,0.940983843906769,13.4175653228571,,,,,,14.243,13.795,13.597,13.497,13.36,15.191,14.877,13.268,13.187,12.962,,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,942070000.0,1032452000.0,1028941663.2,1128749004.5304,1177285211.72521,774653669.315186,1045782453.5755,1228794382.95121,1402054390.94734,,36605.0,38315.0,39913.0,41559.0,43166.0,44386.0,45243.0,45847.0,46198.0,,11.3148341336331,7.25118054973062,-2.5,5.61059358355325,5.31092524837173,-26.782932872099,9.02549747146406,6.19999948551566,1.19999674543641,,,,,,,,,,,,,,,,,,,,,,-69888000.0,16590000.0,22068000.0,42227000.0,26961670.0,30418890.0,28690280.0,35000000.0,32659570.0,,,,,,,,,,,
TCD,Chad,10950392256.9543,10097778098.1707,10000394381.0177,11239167898.3395,11314951091.7283,10715396042.3343,11779981332.8631,12396807588.4082,13149325362.3347,,14647621.0,15114655.0,15622759.0,16156531.0,16685223.0,17224679.0,17828273.0,18455316.0,19319064.0,,2.76767568484473,-6.25552708545281,-2.98869598553931,2.37403780037786,3.24718191743429,-1.60000673705524,-1.16918700397552,2.80434074839411,4.12231962001739,,4.37712665065654,-0.792440525236016,-1.53709962980849,4.27462198610545,-0.971939175419317,4.4641443723286,-0.772844370359139,5.78802687843616,10.8363568399842,8.89950732263761,0.974,1.047,1.116,1.135,1.084,1.707,1.548,1.096,1.074,1.088,559642020.0,244682120.0,363381640.0,460890510.0,566638950.0,557692500.0,705100760.0,614018510.0,913332720.0,,368916823.816674,8184292.08845216,8575237.41520014,147750165.909777,310032032.850238,390675163.109219,211590754.917343,1013220923.95659,1049788251.30153,
TEA,East Asia & Pacific (IDA & IBRD countries),13312998658413.0,13604410103345.8,14869982084029.0,16628455562440.2,17201604143343.6,17474730731538.4,20824108313726.3,21098845523342.9,21136712800814.7,,2030504270.0,2045816761.0,2061449949.0,2074796982.0,2086281644.0,2095759417.0,2102350702.0,2107261123.0,2111139152.0,,6.70766657618562,6.56644580914802,6.70954479361785,6.52778143223802,5.78420207599952,1.24356740541252,7.60200454123525,3.38615269954697,5.10738915793692,,1.08648629940414,1.75711158908291,2.88291164981212,2.91740921289151,1.93321335810515,2.3931623931624,2.6124818577648,5.51812928576938,5.93194206291786,,4.13498800489396,4.05094529389803,3.9281651171289,3.8185338900756,3.91055814607334,4.38272643965065,4.13976979107785,4.24554875686717,3.99023937769226,3.90141243499666,305983017420.631,220182389865.987,239728297407.838,311050637127.277,260787118967.687,302623243045.435,437431337217.747,278268415648.242,116103804958.459,,,,,,,,,,,
TEC,Europe & Central Asia (IDA & IBRD countries),3632527035829.26,3490883944149.38,3922723280455.31,4091548485168.69,4175889218401.02,3916846154218.45,4642906015416.13,5237811052696.8,5497903850286.88,,454002756.5,456330266.5,458504366.5,460515553.5,462573906.0,463913014.5,463790894.0,461440170.5,459025452.0,,1.48756018897012,1.85766692826026,4.29586591190494,3.7331316373658,2.69832336359124,-1.46293331370264,7.39199851749453,1.7303779573498,3.64984350109363,,3.86763469978395,0.755576135536745,3.13106248590115,2.611223782638,2.67599202639893,2.73249209419427,5.10641129002836,13.8875841659221,9.4023569492879,,7.64210348176057,7.47526827082234,7.12553159533485,6.68602119949787,6.74057982241333,7.23741604434341,6.8319668511332,5.68431126209161,5.16074258293559,4.7345394195908,73926658348.2131,112427810814.41,86624803533.8118,71907974405.0097,100339297856.616,64634930378.6684,136508800054.564,55498125320.8357,80443817931.3624,,,,,,,,,,,
TGO,Togo,5755461035.38026,6071170959.12093,6387422517.69225,7029300383.08031,6992700101.37188,7400284167.78479,8342243645.94438,8169476148.95692,9171261837.57103,,7663195.0,7858289.0,8057140.0,8258778.0,8463068.0,8669720.0,8878379.0,9089738.0,9304337.0,,5.46803129272737,4.21489560925825,4.00813326162304,4.7950602703237,4.92292591685973,1.99215501870344,5.99087610392314,5.75954251521733,6.40792215636242,,2.58500390801595,1.28544847051417,-0.981889868943119,0.927755426457183,0.674652770077436,1.69928463299408,4.1862150652352,7.96757361617945,5.48928568141124,,2.204,2.968,3.744,2.898,2.036,2.225,2.333,1.965,1.948,1.94,257860036.464441,-46308331.6178517,88558699.5022234,-180972714.795729,345697546.971432,-59206820.0004109,-136221500.0,-173300710.0,33590550.0,,,,,,,,,,,
THA,Thailand,401296238228.084,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500461898480.246,506256494297.34,495645210972.751,514968699239.005,,70540795.0,70859841.0,71160187.0,71376079.0,71522271.0,71641484.0,71727332.0,71735329.0,71702435.0,,3.13404724911635,3.43515771692182,4.1776810321001,4.22287028746071,2.11455779628278,-6.05003846851622,1.56818176501186,2.46276934050356,1.88725725050934,,-0.900424963291569,0.188149704448234,0.665631893135106,1.06389754183015,0.706728601314311,-0.845937147357041,1.23039541318384,6.07741228434321,1.22802623546169,,0.597,0.688,0.83,0.765,0.716,1.099,1.215,0.94,0.733,0.693,8927579182.16217,3486184390.30069,8285169819.69135,13747219811.1792,5534140214.60468,-4293910676.95961,15389597696.2421,11854822037.8763,6516045720.14977,,156459956382.606,171772074486.519,202538295197.399,205640628937.522,224355506654.641,258104429788.605,246025242648.57,216500525687.125,224470464418.923,217261360075.014
TJK,Tajikistan,8271431485.07484,6992416096.89018,7536402852.85802,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,12060602008.8478,,8643840.0,8865631.0,9085946.0,9307333.0,9529966.0,9749310.0,9966908.0,10182222.0,10389799.0,,6.01930331771186,6.89999999999999,7.10000041864309,7.5999988895536,7.40000016310556,4.40000111553493,9.39999955037523,8.00000033846364,8.29999921651935,,5.7145594964971,6.00458082322139,,,,,,,,,11.485,11.5,11.487,11.437,11.419,12.321,12.333,11.634,11.546,11.635,454012320.0,241616267.20903,185827080.700795,220862232.3377,212809730.699297,106534792.807917,84038181.4649617,174022240.52391,140579836.62608,,493391433.036105,644763434.415511,1291955730.80213,1284070863.38126,1466304531.22901,2238305810.05378,2498779540.05517,3847356746.4018,3303825209.68631,
TKM,Turkmenistan,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45232857142.8571,45818000000.0,50007428571.4286,58972000000.0,60628857142.8571,,6215770.0,6360041.0,6507061.0,6655524.0,6803944.0,6949912.0,7092043.0,7230193.0,7364438.0,,6.49999990951666,6.1999999664301,6.50000004682975,6.19999994137119,6.30000004226711,5.900000048526,6.20000001747076,6.19999993621698,6.30015758549871,,,,,,,,,,,,4.016,4.031,4.044,4.044,4.043,4.501,4.459,4.109,4.099,4.304,3042968000.0,2243160000.0,2085944140.0,1606640190.0,1853632130.0,1436241800.0,1287334690.0,936039710.0,1378312080.0,,,,,,,,,,,
TLA,Latin America & the Caribbean (IDA & IBRD countries),5197174644055.66,5056165834541.36,5634727349358.65,5506624568680.82,5413333286802.23,4561922258737.73,5313451270078.42,6049066571917.19,6779682191342.68,,603091701.0,609017063.0,614776664.0,620274430.0,625467307.0,630051021.0,633862610.0,637837815.0,642397939.0,,0.359823355642689,-0.339238287258539,1.99360595478683,1.67734292073834,0.681040123297166,-6.50820119505285,7.25639388996417,3.98805098564577,2.17205461841291,,2.92482169718974,2.53781710390567,2.8227580554717,2.29810236299038,2.0916386224491,1.38042647320286,3.8780544241113,7.83844572166295,4.63202285403356,,6.71903446791338,7.81136575474109,8.12755696513525,8.03324720484733,8.10424349109534,10.3522494542699,9.27350464000943,6.99769011843402,6.27705803055615,6.31152830640779,174926037864.58,167788333107.995,160135773565.205,174263104595.237,157092432584.324,104876099173.667,145514331196.319,199195495267.924,170428532148.061,,,,,,,,,,,
TLS,Timor-Leste,1590282400.0,1640464600.0,1584878400.0,1555988600.0,2032550400.0,2162619200.0,3624889700.0,3208594000.0,2079916900.0,,1205131.0,1228312.0,1251703.0,1275959.0,1300945.0,1326053.0,1350139.0,1369295.0,1384286.0,,2.48004040218397,3.00993062553351,-3.18241522489195,-0.466502170658785,24.2128840085001,31.7257416721413,5.363126627216,-20.584244040573,-18.1178133769718,,0.552796026277853,-1.33853876185163,0.557215537430361,2.63647201015892,0.958812739703141,0.495499215459571,3.69792094666786,7.00530945399787,8.42035103310377,2.06284153005468,3.678,4.657,4.248,3.778,3.097,2.782,2.344,1.537,1.521,1.603,42995500.0,5478700.0,6715937.467148,47925664.570816,-238994863.059712,-712696166.42672,-419035233.174685,-395383447.111064,-50105695.0812543,,437752180.980057,280953720.723143,544434360.995242,673903564.681158,656221032.73923,656523631.709921,934780578.64168,830810029.645485,781994896.673166,
